case,workload,repetition,hnsw_seed,tail_seed,operation,index,ack,latency_us,lsn,visible_lsn,durable_lsn,durable_records,weak_records,cap,risk,snapshot_lsn,exact_recall,tail_evaluations
exchange-hot,hot,8,100,45009,query,21,,22.041,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,8,100,45009,query,22,,24.333,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,8,100,45009,query,23,,15395,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,8,100,45009,query,24,,55.25,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,8,100,45009,query,25,,44.542,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,8,100,45009,query,26,,44.667,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,8,100,45009,query,27,,30.375,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,8,100,45009,query,28,,4652.58,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,8,100,45009,query,29,,45.125,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,8,100,45009,query,30,,43.333,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,8,100,45009,query,31,,32.541,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,8,100,45009,fence,0,stable,7368.12,,,,,,,,,,
exchange-hot,hot,9,100,45010,write,0,weak,1261.58,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-hot,hot,9,100,45010,write,1,weak,2768.92,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-hot,hot,9,100,45010,write,2,weak,4340.92,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-hot,hot,9,100,45010,write,3,weak,5761.21,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-hot,hot,9,100,45010,write,4,weak,6600.46,1048581,1048581,160,160,5,8,0.030303,,,
exchange-hot,hot,9,100,45010,write,5,weak,6244.67,1048582,1048582,160,160,6,8,0.0361446,,,
exchange-hot,hot,9,100,45010,write,6,weak,5890.33,1048583,1048583,160,160,7,8,0.0419162,,,
exchange-hot,hot,9,100,45010,write,7,weak,5761.21,1048584,1048584,160,160,8,8,0.047619,,,
exchange-hot,hot,9,100,45010,write,8,weak,11316.3,1048585,1048585,1048584,168,1,8,0.00591716,,,
exchange-hot,hot,9,100,45010,write,9,weak,11266.8,1048586,1048586,1048584,168,2,8,0.0117647,,,
exchange-hot,hot,9,100,45010,write,10,weak,11308.7,1048587,1048587,1048584,168,3,8,0.0175439,,,
exchange-hot,hot,9,100,45010,write,11,weak,11389.9,1048588,1048588,1048584,168,4,8,0.0232558,,,
exchange-hot,hot,9,100,45010,write,12,weak,5952.38,1048589,1048589,1048584,168,5,8,0.0289017,,,
exchange-hot,hot,9,100,45010,write,13,weak,5924.67,1048590,1048590,1048584,168,6,8,0.0344828,,,
exchange-hot,hot,9,100,45010,write,14,weak,5795.38,1048591,1048591,1048584,168,7,8,0.04,,,
exchange-hot,hot,9,100,45010,write,15,weak,5757.46,1048592,1048592,1048584,168,8,8,0.0454545,,,
exchange-hot,hot,9,100,45010,write,16,weak,9568.58,1048593,1048593,1048592,176,1,9,0.00564972,,,
exchange-hot,hot,9,100,45010,write,17,weak,9905.17,1048594,1048594,1048592,176,2,9,0.011236,,,
exchange-hot,hot,9,100,45010,write,18,weak,10123.2,1048595,1048595,1048592,176,3,9,0.0167598,,,
exchange-hot,hot,9,100,45010,write,19,weak,10269.2,1048596,1048596,1048592,176,4,9,0.0222222,,,
exchange-hot,hot,9,100,45010,write,20,weak,6302.46,1048597,1048597,1048592,176,5,9,0.0276243,,,
exchange-hot,hot,9,100,45010,write,21,weak,5958.38,1048598,1048598,1048592,176,6,9,0.032967,,,
exchange-hot,hot,9,100,45010,write,22,weak,5927.25,1048599,1048599,1048592,176,7,9,0.0382514,,,
exchange-hot,hot,9,100,45010,write,23,weak,5888.38,1048600,1048600,1048592,176,8,9,0.0434783,,,
exchange-hot,hot,9,100,45010,write,24,weak,6142.92,1048601,1048601,1048592,176,9,9,0.0486486,,,
exchange-hot,hot,9,100,45010,query,0,,67.666,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,9,100,45010,query,1,,32.958,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,9,100,45010,query,2,,34.292,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,9,100,45010,query,3,,25.291,,160,160,160,0,8,0,160,1,0
exchange-hot,hot,9,100,45010,query,4,,31.625,,160,160,160,4,8,0.0243902,160,1,0
exchange-hot,hot,9,100,45010,query,5,,58.25,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,9,100,45010,query,6,,26.416,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,9,100,45010,query,7,,21.958,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,9,100,45010,query,8,,23.375,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot,hot,9,100,45010,query,9,,4920.21,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,9,100,45010,query,10,,35.25,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,9,100,45010,query,11,,25,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,9,100,45010,query,12,,26.792,,1048584,160,160,8,8,0.047619,1048584,1,8
exchange-hot,hot,9,100,45010,query,13,,32.417,,1048584,160,168,4,8,0.0232558,1048584,1,8
exchange-hot,hot,9,100,45010,query,14,,69.209,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,9,100,45010,query,15,,34.958,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,9,100,45010,query,16,,32.375,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,9,100,45010,query,17,,25.292,,1048588,1048584,168,4,8,0.0232558,1048588,1,4
exchange-hot,hot,9,100,45010,query,18,,4905.75,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,9,100,45010,query,19,,31.625,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,9,100,45010,query,20,,30,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,9,100,45010,query,21,,26,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,9,100,45010,query,22,,29.5,,1048592,1048584,168,8,8,0.0454545,1048592,1,8
exchange-hot,hot,9,100,45010,query,23,,9134.25,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,9,100,45010,query,24,,36.417,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,9,100,45010,query,25,,25.75,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,9,100,45010,query,26,,34,,1048596,1048592,176,4,9,0.0222222,1048596,1,4
exchange-hot,hot,9,100,45010,query,27,,28.833,,1048596,1048592,176,8,9,0.0434783,1048596,1,4
exchange-hot,hot,9,100,45010,query,28,,70.459,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,9,100,45010,query,29,,34.25,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,9,100,45010,query,30,,27.416,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,9,100,45010,query,31,,24.875,,1048600,1048592,176,8,9,0.0434783,1048600,1,8
exchange-hot,hot,9,100,45010,fence,0,stable,8256.96,,,,,,,,,,
stable-group,random,9,100,9010,write,0,stable,11228.2,1048579,1048580,1048580,164,0,0,0.3,,,
stable-group,random,9,100,9010,write,1,stable,11214.2,1048577,1048580,1048580,164,0,0,0.1,,,
stable-group,random,9,100,9010,write,2,stable,11220.8,1048578,1048580,1048580,164,0,0,0.2,,,
stable-group,random,9,100,9010,write,3,stable,11222.9,1048580,1048580,1048580,164,0,0,0.4,,,
stable-group,random,9,100,9010,write,4,stable,10836.2,1048581,1048584,1048584,168,0,0,0.1,,,
stable-group,random,9,100,9010,write,5,stable,10820.1,1048582,1048584,1048584,168,0,0,0.2,,,
stable-group,random,9,100,9010,write,6,stable,10825.6,1048584,1048584,1048584,168,0,0,0.4,,,
stable-group,random,9,100,9010,write,7,stable,10819.2,1048583,1048584,1048584,168,0,0,0.3,,,
stable-group,random,9,100,9010,write,8,stable,9798.96,1048585,1048588,1048588,172,0,0,0.1,,,
stable-group,random,9,100,9010,write,9,stable,9782.88,1048586,1048588,1048588,172,0,0,0.2,,,
stable-group,random,9,100,9010,write,10,stable,9759.62,1048587,1048588,1048588,172,0,0,0.3,,,
stable-group,random,9,100,9010,write,11,stable,9743.21,1048588,1048588,1048588,172,0,0,0.4,,,
stable-group,random,9,100,9010,write,12,stable,13208.9,1048589,1048592,1048592,176,0,0,0.1,,,
stable-group,random,9,100,9010,write,13,stable,13196,1048590,1048592,1048592,176,0,0,0.2,,,
stable-group,random,9,100,9010,write,14,stable,13174.7,1048591,1048592,1048592,176,0,0,0.3,,,
stable-group,random,9,100,9010,write,15,stable,13155.2,1048592,1048592,1048592,176,0,0,0.4,,,
stable-group,random,9,100,9010,write,16,stable,15425.9,1048593,1048596,1048596,180,0,0,0.1,,,
stable-group,random,9,100,9010,write,17,stable,15422,1048594,1048596,1048596,180,0,0,0.2,,,
stable-group,random,9,100,9010,write,18,stable,15423.5,1048595,1048596,1048596,180,0,0,0.3,,,
stable-group,random,9,100,9010,write,19,stable,15121.3,1048596,1048596,1048596,180,0,0,0.4,,,
stable-group,random,9,100,9010,write,20,stable,9883.71,1048597,1048600,1048600,184,0,0,0.1,,,
stable-group,random,9,100,9010,write,21,stable,9869.62,1048598,1048600,1048600,184,0,0,0.2,,,
stable-group,random,9,100,9010,write,22,stable,9841.96,1048599,1048600,1048600,184,0,0,0.3,,,
stable-group,random,9,100,9010,write,23,stable,9819.75,1048600,1048600,1048600,184,0,0,0.4,,,
stable-group,random,9,100,9010,write,24,stable,7811.67,1048601,1048601,1048601,185,0,0,0.1,,,
stable-group,random,9,100,9010,query,0,,58.875,,160,160,160,0,0,0,160,1,0
stable-group,random,9,100,9010,query,1,,25.084,,160,160,160,0,0,0,160,1,0
stable-group,random,9,100,9010,query,2,,26.042,,160,160,160,0,0,0,160,1,0
stable-group,random,9,100,9010,query,3,,25.917,,160,160,160,0,0,0,160,1,0
stable-group,random,9,100,9010,query,4,,39.667,,160,160,160,0,0,0,160,1,0
stable-group,random,9,100,9010,query,5,,27.542,,160,160,164,0,0,0,160,1,0
stable-group,random,9,100,9010,query,6,,55.875,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,9,100,9010,query,7,,27.416,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,9,100,9010,query,8,,17.417,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,9,100,9010,query,9,,18.709,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,9,100,9010,query,10,,17,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,9,100,9010,query,11,,20.541,,1048580,1048580,164,0,0,0,1048580,1,0
stable-group,random,9,100,9010,query,12,,9621.62,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,9,100,9010,query,13,,31.041,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,9,100,9010,query,14,,24.875,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,9,100,9010,query,15,,23.958,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,9,100,9010,query,16,,20.5,,1048584,1048584,168,0,0,0,1048584,1,0
stable-group,random,9,100,9010,query,17,,23.875,,1048584,1048584,172,0,0,0,1048584,1,0
stable-group,random,9,100,9010,query,18,,54.25,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,9,100,9010,query,19,,30.875,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,9,100,9010,query,20,,28.542,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,9,100,9010,query,21,,27.209,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,9,100,9010,query,22,,37.417,,1048588,1048588,172,0,0,0,1048588,1,0
stable-group,random,9,100,9010,query,23,,12159.9,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,9,100,9010,query,24,,119.042,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,9,100,9010,query,25,,72.209,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,9,100,9010,query,26,,41.417,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,9,100,9010,query,27,,71.417,,1048592,1048592,176,0,0,0,1048592,1,0
stable-group,random,9,100,9010,query,28,,13946.6,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,9,100,9010,query,29,,33.834,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,9,100,9010,query,30,,27.584,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,9,100,9010,query,31,,37.625,,1048596,1048596,180,0,0,0,1048596,1,0
stable-group,random,9,100,9010,fence,0,stable,1162.75,,,,,,,,,,
exchange-hot-guard,hot,9,100,45010,write,0,weak,1311.54,1048577,1048577,160,160,1,8,0.00621118,,,
exchange-hot-guard,hot,9,100,45010,write,1,weak,2764.67,1048578,1048578,160,160,2,8,0.0123457,,,
exchange-hot-guard,hot,9,100,45010,write,2,weak,4046.08,1048579,1048579,160,160,3,8,0.0184049,,,
exchange-hot-guard,hot,9,100,45010,write,3,weak,5309.96,1048580,1048580,160,160,4,8,0.0243902,,,
exchange-hot-guard,hot,9,100,45010,write,4,stable,37762.3,1048581,1048584,1048584,168,0,8,0.00606061,,,
exchange-hot-guard,hot,9,100,45010,write,5,stable,36269.3,1048582,1048584,1048584,168,0,8,0.0060241,,,
exchange-hot-guard,hot,9,100,45010,write,6,stable,34975.8,1048583,1048584,1048584,168,0,8,0.00598802,,,
exchange-hot-guard,hot,9,100,45010,write,7,stable,33752.4,1048584,1048584,1048584,168,0,8,0.00595238,,,
exchange-hot-guard,hot,9,100,45010,write,8,stable,26789.2,1048585,1048588,1048588,172,0,8,0.00591716,,,
exchange-hot-guard,hot,9,100,45010,write,9,stable,26795.3,1048586,1048588,1048588,172,0,8,0.00588235,,,
exchange-hot-guard,hot,9,100,45010,write,10,stable,26792.6,1048587,1048588,1048588,172,0,8,0.00584795,,,
exchange-hot-guard,hot,9,100,45010,write,11,stable,26715.6,1048588,1048588,1048588,172,0,9,0.00581395,,,
exchange-hot-guard,hot,9,100,45010,write,12,stable,38870.6,1048589,1048592,1048592,176,0,9,0.00578035,,,
exchange-hot-guard,hot,9,100,45010,write,13,stable,38920,1048590,1048592,1048592,176,0,9,0.00574713,,,
exchange-hot-guard,hot,9,100,45010,write,14,stable,38896.5,1048591,1048592,1048592,176,0,9,0.00571429,,,
exchange-hot-guard,hot,9,100,45010,write,15,stable,38864.5,1048592,1048592,1048592,176,0,9,0.00568182,,,
exchange-hot-guard,hot,9,100,45010,write,16,stable,27720,1048594,1048596,1048596,180,0,9,0.00561798,,,
exchange-hot-guard,hot,9,100,45010,write,17,stable,27708.4,1048593,1048596,1048596,180,0,9,0.00564972,,,
exchange-hot-guard,hot,9,100,45010,write,18,stable,27672.2,1048595,1048596,1048596,180,0,9,0.00558659,,,
exchange-hot-guard,hot,9,100,45010,write,19,stable,27678.4,1048596,1048596,1048596,180,0,9,0.00555556,,,
exchange-hot-guard,hot,9,100,45010,write,20,stable,47921.6,1048597,1048600,1048600,184,0,9,0.00552486,,,
exchange-hot-guard,hot,9,100,45010,write,21,stable,47903.6,1048598,1048600,1048600,184,0,9,0.00549451,,,
exchange-hot-guard,hot,9,100,45010,write,22,stable,47895.6,1048599,1048600,1048600,184,0,9,0.00546448,,,
exchange-hot-guard,hot,9,100,45010,write,23,stable,47859.9,1048600,1048600,1048600,184,0,9,0.00543478,,,
exchange-hot-guard,hot,9,100,45010,write,24,stable,7786.5,1048601,1048601,1048601,185,0,9,0.00540541,,,
exchange-hot-guard,hot,9,100,45010,query,0,,59.875,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,9,100,45010,query,1,,24.125,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,9,100,45010,query,2,,23.417,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,9,100,45010,query,3,,17.792,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,9,100,45010,query,4,,21.625,,160,160,160,0,8,0,160,1,0
exchange-hot-guard,hot,9,100,45010,query,5,,20.833,,160,160,160,4,8,0.0243902,160,1,0
exchange-hot-guard,hot,9,100,45010,query,6,,37.75,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,9,100,45010,query,7,,20.5,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,9,100,45010,query,8,,34.25,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,9,100,45010,query,9,,16.875,,1048580,160,160,4,8,0.0243902,1048580,1,4
exchange-hot-guard,hot,9,100,45010,query,10,,32983.5,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,9,100,45010,query,11,,40.25,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,9,100,45010,query,12,,47.166,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,9,100,45010,query,13,,32.459,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,9,100,45010,query,14,,37.334,,1048584,1048584,168,0,8,0,1048584,1,0
exchange-hot-guard,hot,9,100,45010,query,15,,30.5,,1048584,1048584,172,0,9,0,1048584,1,0
exchange-hot-guard,hot,9,100,45010,query,16,,76.833,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,9,100,45010,query,17,,36.333,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,9,100,45010,query,18,,38.667,,1048588,1048588,172,0,9,0,1048588,1,0
exchange-hot-guard,hot,9,100,45010,query,19,,31.833,,1048588,1048588,176,0,9,0,1048588,1,0
exchange-hot-guard,hot,9,100,45010,query,20,,68.083,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,9,100,45010,query,21,,29.292,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,9,100,45010,query,22,,37.875,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,9,100,45010,query,23,,45.75,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,9,100,45010,query,24,,46.417,,1048592,1048592,176,0,9,0,1048592,1,0
exchange-hot-guard,hot,9,100,45010,query,25,,26578.9,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,9,100,45010,query,26,,62.209,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,9,100,45010,query,27,,38.916,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,9,100,45010,query,28,,48.584,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,9,100,45010,query,29,,67.625,,1048596,1048596,180,0,9,0,1048596,1,0
exchange-hot-guard,hot,9,100,45010,query,30,,49.791,,1048596,1048596,184,0,9,0,1048596,1,0
exchange-hot-guard,hot,9,100,45010,query,31,,46.583,,1048600,1048600,184,0,9,0,1048600,1,0
exchange-hot-guard,hot,9,100,45010,fence,0,stable,1158.5,,,,,,,,,,
strict-random,random,9,100,9010,write,0,weak,1132.83,1048577,1048577,160,160,1,2,0.1,,,
strict-random,random,9,100,9010,write,1,weak,2553.21,1048578,1048578,160,160,2,2,0.2,,,
strict-random,random,9,100,9010,write,2,weak,9464.92,1048579,1048579,1048578,162,1,2,0.1,,,
strict-random,random,9,100,9010,write,3,weak,11071.7,1048580,1048580,1048578,162,2,2,0.2,,,
strict-random,random,9,100,9010,write,4,weak,17174.3,1048581,1048581,1048580,164,1,2,0.1,,,
strict-random,random,9,100,9010,write,5,weak,17297.7,1048582,1048582,1048580,164,2,2,0.2,,,
strict-random,random,9,100,9010,write,6,weak,16777.8,1048583,1048583,1048582,166,1,2,0.1,,,
strict-random,random,9,100,9010,write,7,weak,20134.8,1048584,1048584,1048582,166,2,2,0.2,,,
strict-random,random,9,100,9010,write,8,weak,19830.4,1048585,1048585,1048584,168,1,2,0.1,,,
strict-random,random,9,100,9010,write,9,weak,20228.5,1048586,1048586,1048584,168,2,2,0.2,,,
strict-random,random,9,100,9010,write,10,weak,21911.5,1048587,1048587,1048586,170,1,2,0.1,,,
strict-random,random,9,100,9010,write,11,weak,18417.8,1048588,1048588,1048586,170,2,2,0.2,,,
strict-random,random,9,100,9010,write,12,weak,18723.2,1048589,1048589,1048588,172,1,2,0.1,,,
strict-random,random,9,100,9010,write,13,weak,18536.2,1048590,1048590,1048588,172,2,2,0.2,,,
strict-random,random,9,100,9010,write,14,weak,18849.3,1048591,1048591,1048590,174,1,2,0.1,,,
strict-random,random,9,100,9010,write,15,weak,18946.6,1048592,1048592,1048590,174,2,2,0.2,,,
strict-random,random,9,100,9010,write,16,weak,20758.3,1048593,1048593,1048592,176,1,2,0.1,,,
strict-random,random,9,100,9010,write,17,weak,20724.5,1048594,1048594,1048592,176,2,2,0.2,,,
strict-random,random,9,100,9010,write,18,weak,18637.2,1048595,1048595,1048594,178,1,2,0.1,,,
strict-random,random,9,100,9010,write,19,weak,20203.2,1048596,1048596,1048594,178,2,2,0.2,,,
strict-random,random,9,100,9010,write,20,weak,21871,1048597,1048597,1048596,180,1,2,0.1,,,
strict-random,random,9,100,9010,write,21,weak,24810.7,1048598,1048598,1048596,180,2,2,0.2,,,
strict-random,random,9,100,9010,write,22,weak,27905.7,1048599,1048599,1048598,182,1,2,0.1,,,
strict-random,random,9,100,9010,write,23,weak,28743.2,1048600,1048600,1048598,182,2,2,0.2,,,
strict-random,random,9,100,9010,write,24,weak,31647,1048601,1048601,1048600,184,1,2,0.1,,,
strict-random,random,9,100,9010,query,0,,64.25,,160,160,160,0,2,0,160,1,0
strict-random,random,9,100,9010,query,1,,28.584,,160,160,160,0,2,0,160,1,0
strict-random,random,9,100,9010,query,2,,24.958,,160,160,160,0,2,0,160,1,0
strict-random,random,9,100,9010,query,3,,17.25,,160,160,160,0,2,0,160,1,0
strict-random,random,9,100,9010,query,4,,19.167,,160,160,162,2,2,0.2,160,1,0
strict-random,random,9,100,9010,query,5,,64.208,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-random,random,9,100,9010,query,6,,27.583,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-random,random,9,100,9010,query,7,,23.083,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-random,random,9,100,9010,query,8,,16.625,,1048580,1048578,162,2,2,0.2,1048580,1,2
strict-random,random,9,100,9010,query,9,,19309.8,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-random,random,9,100,9010,query,10,,35.5,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-random,random,9,100,9010,query,11,,36.458,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-random,random,9,100,9010,query,12,,42.75,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-random,random,9,100,9010,query,13,,31.167,,1048584,1048582,166,2,2,0.2,1048584,1,2
strict-random,random,9,100,9010,query,14,,17516.1,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-random,random,9,100,9010,query,15,,37,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-random,random,9,100,9010,query,16,,29.834,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-random,random,9,100,9010,query,17,,24.333,,1048588,1048586,170,2,2,0.2,1048588,1,2
strict-random,random,9,100,9010,query,18,,30.208,,1048588,1048586,174,2,2,0.2,1048588,1,2
strict-random,random,9,100,9010,query,19,,96.25,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-random,random,9,100,9010,query,20,,42.291,,1048592,1048590,174,2,2,0.2,1048592,1,2
strict-random,random,9,100,9010,query,21,,34.417,,1048592,1048590,174,2,2,0.2,1048592,1,2
