case,workload,repetition,query,M,L,delta_positive,amplification,pre_recall,post_recall,answer_churn,durable_overlap,lost_ids_subset_weak,durable_fingerprint_equal
strict-hot,hot,24,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,24,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,24,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,24,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,24,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,24,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,24,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,24,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,24,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,24,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,24,11,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,24,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,24,11,0,0,0,0,1,1,0,1,1,1
exchange-random,random,25,0,0,0,0,0,1,1,0,1,1,1
exchange-random,random,25,1,0,0,0,0,1,1,0,1,1,1
exchange-random,random,25,2,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,25,3,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,25,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,25,5,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,25,6,0,0,0,0,1,1,0,1,1,1
exchange-random,random,25,7,0,0,0,0,1,1,0,1,1,1
exchange-random,random,25,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,25,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,25,10,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,25,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,25,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,25,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,25,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,25,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,25,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,25,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,25,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,25,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,25,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,25,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,25,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,25,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
strict-hot,hot,25,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,25,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,25,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,25,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,25,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,25,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,25,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,25,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,25,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,25,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,25,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,25,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,9,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-count,random,25,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,25,11,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,9,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-random,random,25,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,25,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,25,11,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,25,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,25,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,26,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,26,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,26,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,26,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,26,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,26,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,26,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,26,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,26,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,26,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,26,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,26,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
strict-random,random,26,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,26,11,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
fixed-count,random,26,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,26,11,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
stable-group,random,26,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,26,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,26,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,26,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,26,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,26,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,26,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,26,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,26,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,26,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,26,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,26,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,26,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,26,11,0,0,0,0,1,1,0,1,1,1
exchange-random,random,26,0,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,26,1,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,26,2,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,26,3,0,0,0,0,1,1,0,1,1,1
exchange-random,random,26,4,0,0,0,0,1,1,0,1,1,1
exchange-random,random,26,5,0,0,0,0,1,1,0,1,1,1
exchange-random,random,26,6,0,0,0,0,1,1,0,1,1,1
exchange-random,random,26,7,0,0,0,0,1,1,0,1,1,1
exchange-random,random,26,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,26,9,0,0,0,0,1,1,0,1,1,1
exchange-random,random,26,10,0,0,0,0,1,1,0,1,1,1
exchange-random,random,26,11,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-hot-guard,hot,26,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,26,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,26,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,27,11,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,27,0,0,0,0,0,1,1,0,1,1,1
exchange-random,random,27,1,0,0,0,0,1,1,0,1,1,1
exchange-random,random,27,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,27,3,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,27,4,0,0,0,0,1,1,0,1,1,1
exchange-random,random,27,5,0,0,0,0,1,1,0,1,1,1
exchange-random,random,27,6,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,27,7,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,27,8,0,0,0,0,1,1,0,1,1,1
exchange-random,random,27,9,0,0,0,0,1,1,0,1,1,1
exchange-random,random,27,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,27,11,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,27,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,27,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,27,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,27,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,27,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,27,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,27,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,27,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,27,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,27,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,27,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,27,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,27,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,27,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,27,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,27,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,27,2,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,27,3,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,27,4,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,27,5,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,27,6,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,27,7,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,27,8,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,27,9,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,27,10,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-hot,hot,27,11,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
strict-random,random,27,0,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,1,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,2,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,3,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,4,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,5,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,6,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,7,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,8,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,9,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,10,0,0,0,0,1,1,0,1,1,1
strict-random,random,27,11,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
stable-group,random,27,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,27,11,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,0,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,1,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,2,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,3,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,4,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,5,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,6,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,7,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,8,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,9,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,10,0,0,0,0,1,1,0,1,1,1
fixed-time,random,28,11,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,28,0,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,28,1,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,28,2,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,28,3,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,28,4,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,28,5,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,28,6,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,28,7,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,28,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
strict-hot,hot,28,9,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,28,10,0,0,0,0,1,1,0,1,1,1
strict-hot,hot,28,11,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,0,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,1,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,2,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,3,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,4,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,5,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,6,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,7,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,8,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,9,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,10,0,0,0,0,1,1,0,1,1,1
exchange-hot-guard,hot,28,11,0,0,0,0,1,1,0,1,1,1
exchange-random,random,28,0,0,0,0,0,1,1,0,1,1,1
exchange-random,random,28,1,0,0,0,0,1,1,0,1,1,1
exchange-random,random,28,2,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,28,3,0,0,0,0,1,1,0,1,1,1
exchange-random,random,28,4,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
exchange-random,random,28,5,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,28,6,0,0,0,0,1,1,0,1,1,1
exchange-random,random,28,7,0,0,0,0,1,1,0,1,1,1
exchange-random,random,28,8,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,28,9,0.1,0.1,0.1,0,1,0.9,0.1,1,1,1
exchange-random,random,28,10,0,0,0,0,1,1,0,1,1,1
exchange-random,random,28,11,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,0,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,1,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,2,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,3,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,4,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,5,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,6,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,7,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,8,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,9,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,10,0,0,0,0,1,1,0,1,1,1
stable-group,random,28,11,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,0,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,1,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,2,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,3,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,4,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,5,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,6,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,7,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,8,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,9,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,10,0,0,0,0,1,1,0,1,1,1
fixed-count,random,28,11,0,0,0,0,1,1,0,1,1,1
exchange-hot,hot,28,0,0.3,0.3,0.3,5.55112e-17,1,0.7,0.3,1,1,1
exchange-hot,hot,28,1,0.2,0.2,0.2,0,1,0.8,0.2,1,1,1
